OpenPrice,HighestPrice,LowestPrice,ClosePrice,Volume,High-Low,Close-Open,close-rsi %3,close-rsi %7,close-rsi %12,close-rsi %26,close-rsi %60,close-ma3,close-ma7,close-ma12,close-ma26,close-ma60,close-bias3,close-bias7,close-bias12,close-bias26,close-bias60,close-wma3,close-wma7,close-wma12,close-wma26,close-wma60,close-es0.0,close-es0.05,close-es0.1,close-es0.15,close-es0.2,close-es0.25,close-es0.3,close-es0.35,close-es0.4,close-es0.45,close-es0.5,close-es0.55,close-es0.6,close-es0.65,close-es0.7,close-es0.75,close-es0.8,close-es0.85,close-es0.9,close-es0.95,di,close-macd5,close-macd10,close-macd15,%K-4,%D-4,slow %D-4,%K-6,%D-6,slow %D-6,%K-8,%D-8,slow %D-8,%K-10,%D-10,slow %D-10,close-momentum5,close-momentum10,close-momentum15,volume_ma3,volume_ma7,volume_ma12,volume_ma26,volume_ma60,volume_ratio_3,volume_ratio_7,volume_ratio_12,volume_ratio_26,volume_ratio_60,Y
31.59,31.59,31.59,31.59,0,0,0,96.96969697,66.66666667,43.16546763,44.59930314,46.41068447,31.59333333,31.46571429,31.41166667,31.44076923,31.72833333,-0.000105507,0.003949877,0.005677296,0.00474641,-0.004359931,31.59166667,31.50107143,31.46038462,31.44054131,31.58354645,31.59,31.58970124,31.58781959,31.5843981,31.57950636,31.57323801,31.56570714,31.55704293,31.54738241,31.53686154,31.52560683,31.51373164,31.50134456,31.488582,31.47569075,31.46324162,31.45277043,31.44895323,31.46809165,31.58019669,31.59,31.468,31.4425,31.446,100,100,100,100,100,100,100,100,95.3125,100,100,93,0.31,0.21,-0.13,1.666666667,1.571428571,1.833333333,2.038461538,11.21666667,0,0,0,0,0,31.87
31.87,31.87,31.87,31.87,3,0,0,96.96969697,63.15789474,74.07407407,44.59930314,35.86413586,31.68333333,31.52714286,31.46416667,31.45384615,31.68583333,0.005891636,0.010874983,0.012898271,0.013230619,0.005812272,31.73,31.60214286,31.53089744,31.47233618,31.58819126,31.59,31.58998506,31.58978196,31.58915972,31.58790127,31.5858095,31.58271214,31.57846503,31.57295296,31.56608769,31.55780341,31.5480524,31.53680673,31.5240783,31.50998353,31.49493122,31.48021635,31.47011024,31.48028248,31.58068685,31.87,31.586,31.49375,31.456,100,100,100,100,100,100,100,100,96.875,100,100,94,0.59,0.49,0.09,2.333333333,2,1.583333333,1.923076923,11.26666667,1.285714286,1.5,1.894736842,1.56,0.266272189,31.87
31.87,31.87,31.87,31.87,0,0,0,96.55172414,75.29411765,80,56.11510791,37.60932945,31.77666667,31.58285714,31.51666667,31.46884615,31.68316667,0.002937166,0.009091731,0.011210999,0.01274765,0.005896927,31.82333333,31.68785714,31.59333333,31.50316239,31.59422951,31.87,31.85599925,31.8419782,31.82787396,31.81358025,31.79895238,31.78381364,31.76796276,31.75118119,31.73323946,31.71390171,31.69292882,31.67008404,31.6451509,31.61798847,31.58869841,31.55817308,31.53009371,31.51925423,31.59515251,31.87,31.704,31.54275,31.462,100,100,100,100,100,100,100,100,98.4375,100,100,95,0.27,0.43,0.67,1,1.285714286,1.583333333,1.653846154,11.06666667,0,0,0,0,0,32.06
32.03,32.06,32.03,32.06,5,0.03,0.03,100,74.07407407,80,57.14285714,48.98734177,31.93333333,31.69428571,31.57333333,31.49115385,31.687,0.003966597,0.011538808,0.015413851,0.018063681,0.011771389,31.965,31.80714286,31.67692308,31.54695157,31.6065847,31.87,31.86929996,31.86719782,31.86368109,31.85871605,31.85223809,31.84414409,31.83428697,31.82247247,31.80845776,31.79195085,31.77261085,31.75005042,31.72384808,31.69359193,31.65902381,31.62053846,31.58107965,31.55432881,31.60889488,32.0525,31.7945,31.60525,31.51216667,100,100,100,100,100,100,100,100,100,100,100,96,0.47,0.62,0.82,2.666666667,1.857142857,1.833333333,1.846153846,11,1.875,2.692307692,2.727272727,2.708333333,0.454545455,32.15
32.15,32.15,32.15,32.15,2,0,0,100,98.75,80.90909091,59.93150685,51.45754119,32.02666667,31.81857143,31.6375,31.51692308,31.69116667,0.003850958,0.010416199,0.016199131,0.020086889,0.014478272,32.07333333,31.92107143,31.76564103,31.59575499,31.62176503,32.06,32.050465,32.04071978,32.03055216,32.01974321,32.00805952,31.99524323,31.98100044,31.96498899,31.94680599,31.92597543,31.90193597,31.87403025,31.84150125,31.80351435,31.75926786,31.70843077,31.6529177,31.60489593,31.63145014,32.15,31.9065,31.67625,31.57383333,100,100,100,100,100,100,100,100,100,100,100,97,0.56,0.67,0.91,2.333333333,2.142857143,2,1.923076923,10.96666667,0.857142857,0.933333333,1,1.04,0.182370821,32.12
32.12,32.12,32.12,32.12,1,0,0,100,98.87640449,82.35294118,61.12956811,51.58027813,32.11,31.89285714,31.69416667,31.54846154,31.702,0.000311429,0.00712206,0.013435701,0.018116207,0.013185288,32.12,31.99642857,31.83987179,31.64042735,31.63582514,32.15,32.14502325,32.13907198,32.13208282,32.12394864,32.11451488,32.10357297,32.09085015,32.0759956,32.0585627,32.03798771,32.01356478,31.98441815,31.94947582,31.90746004,31.85695089,31.79674462,31.72748005,31.65940634,31.65737763,32.12,32.0125,31.74025,31.6325,100,100,100,100,100,100,100,100,100,100,100,98,0.25,0.84,0.74,2.666666667,2.142857143,1.833333333,1.923076923,10.85,0.375,0.466666667,0.545454545,0.52,0.092165899,32.28
32.29,32.29,32.28,32.28,11,0.01,-0.01,90.32258065,93.33333333,79.31034483,64.33566434,54.32756325,32.18333333,31.99142857,31.76416667,31.57769231,31.7155,0.003003625,0.009020273,0.016239473,0.022240628,0.017798868,32.205,32.09321429,31.93,31.69461538,31.65477596,32.12,32.12125116,32.1219072,32.12181242,32.12078973,32.11862872,32.11507189,32.10979755,32.10239824,32.09235321,32.07899386,32.06146063,32.03865089,32.00915928,31.97122203,31.92271317,31.86139569,31.78635804,31.7054657,31.68050875,32.2825,32.095,31.8405,31.69416667,0,75,93.75,0,83.33333333,97.22222222,0,87.5,98.4375,0,90,98,0.41,1,0.9,4.666666667,3.142857143,2.75,2.230769231,11.03333333,2.357142857,3.5,4,4.931034483,0.996978852,32.4
32.5,32.5,32.4,32.4,8,0.1,-0.1,89.28571429,96,81.81818182,63.57142857,55.28031291,32.26666667,32.10714286,31.84083333,31.61423077,31.73083333,0.004132231,0.009121246,0.017561308,0.024854922,0.021088846,32.31333333,32.19535714,32.02782051,31.75552707,31.67721858,32.28,32.27206256,32.26419072,32.25627186,32.24815795,32.23965718,32.23052157,32.22042914,32.2089593,32.19555895,32.17949693,32.15980335,32.13519054,32.10395353,32.06385542,32.01203488,31.94511655,31.86040433,31.76291913,31.71048331,32.425,32.206,31.955,31.76383333,0,50,81.25,0,66.66666667,91.66666667,0,75,95.3125,0,80,97,0.34,0.8,0.96,6.666666667,4.285714286,3,2.461538462,11.11666667,1.2,1.866666667,2.666666667,3.25,0.71964018,32.55
32.51,32.55,32.51,32.55,6,0.04,0.04,90.32258065,96.55172414,82.85714286,66.66666667,55.9125964,32.41,32.20428571,31.94666667,31.66076923,31.74083333,0.004319654,0.01073504,0.018885643,0.028086202,0.025492924,32.455,32.30607143,32.13692308,31.8248433,31.7040765,32.4,32.39360313,32.38641907,32.37844078,32.36963159,32.3599143,32.34915647,32.3371502,32.32358372,32.30800153,32.28974846,32.26789184,32.24111432,32.2075698,32.1646988,32.10902616,32.03609324,31.94134368,31.82662722,31.74495915,32.54,32.3035,32.049,31.838,100,50,68.75,100,66.66666667,86.11111111,100,75,92.1875,100,80,95,0.4,0.96,1.11,8.333333333,4.714285714,3.416666667,2.5,11.1,0.72,1.272727273,1.756097561,2.4,0.540540541,33
32.53,33,32.53,33,5,0.47,0.47,100,95.94594595,97.03703704,70.93425606,54.02144772,32.65,32.36571429,32.09,31.72461538,31.7575,0.010719755,0.019597458,0.028357744,0.040201736,0.039124616,32.75,32.505,32.29897436,31.92404558,31.74536066,32.55,32.54218016,32.53364191,32.52426612,32.51392632,32.50247857,32.48974694,32.47550257,32.45943349,32.44110069,32.41987423,32.39484051,32.36466859,32.32742037,32.28028916,32.21926962,32.13887459,32.03264213,31.8989645,31.78521119,32.8825,32.45,32.17825,31.93416667,100,50,56.25,100,66.66666667,80.55555556,100,75,89.0625,100,80,93,0.88,1.41,1.52,6.333333333,5.428571429,3.833333333,2.692307692,11.13333333,0.789473684,0.921052632,1.304347826,1.857142857,0.449101796,33.19
33.1,33.19,33.03,33.19,26,0.16,0.09,100,97.4789916,97.77777778,74.8502994,56.36132316,32.91333333,32.52714286,32.2225,31.79653846,31.7795,0.008405915,0.020378585,0.030025603,0.043824316,0.044383958,33.02,32.71107143,32.46820513,32.03259259,31.79232787,33,32.97710901,32.95336419,32.92863992,32.90278526,32.87561964,32.84692408,32.8164259,32.78377339,32.74849531,32.70993712,32.66716228,32.61880116,32.56282324,32.49620241,32.41445221,32.31109968,32.17774581,32.00906805,31.84595063,33.15,32.656,32.33425,32.0455,100,75,56.25,100,66.66666667,75,100,75,85.9375,100,80,91,0.91,1.32,1.91,12.33333333,8.428571429,5.916666667,3.692307692,11.5,2.108108108,3.084745763,4.394366197,7.041666667,2.260869565,33.01
33,33.02,33,33.01,51,0.02,0.01,100,97.4789916,97.60479042,76.63817664,58.33333333,33.06666667,32.65,32.34083333,31.85153846,31.79583333,-0.00171371,0.011026034,0.020691077,0.036370662,0.038186345,33.06833333,32.83178571,32.58935897,32.12247863,31.83267213,33.19,33.17935545,33.16633642,33.15079599,33.13255705,33.11140491,33.08707722,33.05924906,33.02750936,32.99132289,32.94996856,32.90243925,32.84728069,32.78233511,32.70434169,32.60833916,32.48687974,32.32958394,32.12716124,31.9131531,33.01,32.8015,32.44825,32.16083333,50,87.5,65.625,50,58.33333333,68.05555556,50,68.75,82.03125,50,75,88.5,0.61,1.14,1.73,27.33333333,15.42857143,9.833333333,5.615384615,12.33333333,1.865853659,3.305555556,5.186440678,9.082191781,4.135135135,32.78
32.98,32.98,32.78,32.78,11,0.2,-0.2,78.04878049,83.59375,88.58695652,70.84548105,56.17128463,32.99333333,32.74428571,32.44,31.89230769,31.80583333,-0.006465953,0.001090703,0.010480888,0.027834057,0.030628553,32.925,32.86428571,32.65692308,32.19125356,31.86493989,33.01,33.01846777,33.02563364,33.0311194,33.03451141,33.03535123,33.03312317,33.02723717,33.01700374,33.0015953,32.97998428,32.95084159,32.91236842,32.86201782,32.79603918,32.70875437,32.59150379,32.43164635,32.21544512,31.96799544,32.83,32.8825,32.54425,32.26416667,0,62.5,68.75,0,58.33333333,63.88888889,0,56.25,76.5625,0,65,85,0.23,0.72,1.18,29.33333333,16.85714286,10.75,5.961538462,12.35,0.375,0.652542373,1.023255814,1.84516129,0.890688259,32.78
32.8,32.9,32.78,32.78,5,0.12,-0.02,31.66666667,72.2972973,78.74396135,65.05681818,53.74064838,32.85666667,32.81571429,32.51583333,31.93076923,31.81616667,-0.002333367,-0.001088329,0.008124247,0.026596001,0.030293823,32.81833333,32.87321429,32.70923077,32.25700855,31.89687978,32.78,32.79192339,32.80456336,32.81766791,32.83090228,32.84383781,32.85593695,32.86653301,32.8748015,32.87971789,32.87999214,32.87396287,32.85942105,32.83331158,32.79122743,32.72656578,32.62920303,32.4838994,32.27190061,32.00859567,32.81,32.9365,32.62,32.34483333,0,37.5,65.625,0,58.33333333,62.5,0,43.75,69.53125,0,55,80.5,-0.22,0.63,1.19,22.33333333,16,10.91666667,6.076923077,12.4,0.223880597,0.3125,0.458015267,0.82278481,0.403225806,32.79
32.79,32.79,32.79,32.79,12,0,0,0,68.93939394,75.41899441,64.45086705,53.875,32.78333333,32.87142857,32.5925,31.99192308,31.82666667,0.000203355,-0.002477184,0.006059676,0.0249462,0.030268119,32.785,32.86678571,32.75141026,32.32065527,31.92880874,32.78,32.78059617,32.78245634,32.78565019,32.79018046,32.79595945,32.80278109,32.81028655,32.8179206,32.82487305,32.82999607,32.83167958,32.82765263,32.81465253,32.7878592,32.73992433,32.65936243,32.52831449,32.32271055,32.04716589,32.79,32.918,32.684,32.42483333,0,12.5,50,0,41.66666667,58.33333333,0,43.75,64.0625,0,45,75,-0.4,0.67,1.2,9.333333333,16.57142857,11.91666667,6.461538462,12.6,1.285714286,0.724137931,1.006993007,1.857142857,0.952380952,33.4
33.06,33.42,33.06,33.4,71,0.36,0.34,4.166666667,66.11570248,75.55555556,77.50865052,53.93258427,32.99,32.99285714,32.70416667,32.075,31.85066667,0.012428008,0.012340333,0.021276596,0.041309431,0.04864367,33.09333333,32.99892857,32.87564103,32.42495726,31.98039344,32.79,32.78952981,32.78924563,32.78934753,32.79003609,32.79148986,32.79383433,32.79710029,32.80116824,32.80569287,32.80999803,32.81292377,32.81259158,32.80602414,32.78850144,32.75244325,32.68548994,32.56756731,32.36943949,32.08430759,33.32,32.952,32.804,32.54016667,94.44444444,23.61111111,34.02777778,94.44444444,40.74074074,54.01234568,94.44444444,55.55555556,61.63194444,94.44444444,44.44444444,69.44444444,0.39,1.12,1.53,29.33333333,25.85714286,17.41666667,8.961538462,13.6,2.420454545,2.745856354,4.076555024,7.922746781,5.220588235,33.35
33.34,33.35,33.34,33.35,5,0.01,0.01,100,75.4491018,80.18018018,81.21387283,58.55106888,33.18,33.04285714,32.80416667,32.15615385,31.87133333,0.005123568,0.009295288,0.016639146,0.037126522,0.046394879,33.27333333,33.08821429,32.975,32.51940171,32.02955191,33.4,33.36947649,33.33892456,33.30840213,33.27800722,33.24787247,33.2181503,33.1889851,33.1604673,33.13256179,33.10499902,33.07710807,33.04755495,33.01391569,32.97195101,32.91433244,32.82839195,32.69243222,32.47249554,32.15009221,33.3475,33.0195,32.9105,32.63866667,100,48.61111111,30.55555556,100,40.74074074,49.69135802,100,55.55555556,59.20138889,100,54.44444444,65.88888889,0.57,0.95,1.48,29.33333333,25.85714286,17.66666667,9.153846154,13.58333333,0.170454545,0.193370166,0.283018868,0.546218487,0.36809816,33.15
33.15,33.15,33.15,33.15,1,0,0,92.53731343,63.77952756,77.52293578,80.05698006,57.45192308,33.3,33.03714286,32.89,32.22423077,31.891,-0.004504505,0.003416068,0.007905138,0.028728978,0.039478223,33.25833333,33.115,33.02820513,32.59301994,32.07147541,33.35,33.35097382,33.34889246,33.34376032,33.33560144,33.32446812,33.31044509,33.29364479,33.27418692,33.25215281,33.22749951,33.19990944,33.16853297,33.1315452,33.08536571,33.02324933,32.93271356,32.79106738,32.56024599,32.2100876,33.15,33.0835,32.983,32.724,100,73.61111111,39.58333333,100,49.07407407,48.14814815,100,55.55555556,56.77083333,100,64.44444444,64.33333333,0.37,0.6,1.09,25.66666667,22.28571429,17.66666667,9.115384615,13.53333333,0.038961039,0.044871795,0.056603774,0.109704641,0.073891626,33.15
33.15,33.15,33.15,33.15,0,0,0,70.93023256,48.4375,71.91489362,74.78991597,57.04057279,33.21666667,33.05714286,32.9625,32.29230769,31.91066667,-0.002007025,0.002808989,0.005688282,0.026560267,0.038837588,33.18333333,33.14321429,33.06820513,32.66159544,32.1127541,33.15,33.16004869,33.16988925,33.17906405,33.18712029,33.19361703,33.19813353,33.20027568,33.19967477,33.19596876,33.18874975,33.17745019,33.16111978,33.13800438,33.10475599,33.054937,32.97617085,32.84490728,32.61922139,32.25708322,33.15,33.1515,33.044,32.79716667,100,98.61111111,61.11111111,100,65.74074074,49.38271605,100,55.55555556,54.34027778,100,64.44444444,62.77777778,0.36,0.15,1,2,15,16.75,9.115384615,13.53333333,0,0,0,0,0,33.15
33.15,33.15,33.15,33.15,0,0,0,0,56.36363636,69.8630137,74.78991597,57.04057279,33.15,33.11,33.025,32.35807692,31.93016667,0,0.001208094,0.003785011,0.024473737,0.038203162,33.15,33.16642857,33.09705128,32.72512821,32.15338798,33.15,33.15050243,33.15198892,33.15435961,33.15742406,33.16090426,33.16444006,33.16759649,33.16986991,33.17068594,33.16937488,33.16509761,33.15667187,33.14220285,33.1183292,33.07870275,33.01093668,32.89067119,32.67229925,32.30172906,33.15,33.2235,33.07075,32.86383333,100,100,80.20833333,100,82.40740741,53.39506173,100,61.80555556,53.47222222,100,64.44444444,61.22222222,-0.25,-0.04,1.03,0.333333333,13.42857143,16.08333333,9,13.53333333,0,0,0,0,0,32.8
33.3,33.32,32.8,32.8,5,0.52,-0.5,0,71.26436782,68.11594203,74.35897436,56.98924731,33.03333333,33.11285714,33.04583333,32.41038462,31.9415,-0.007063572,-0.009448207,-0.007439163,0.012021313,0.02687726,32.975,33.08892857,33.0624359,32.75786325,32.1819071,33.15,33.15002512,33.15019889,33.15065394,33.15148481,33.15272606,33.15433202,33.15615877,33.15794796,33.15930867,33.15968744,33.15830368,33.15400312,33.14493185,33.12783044,33.09652706,33.03874934,32.92957051,32.72006933,32.34414261,32.93,33.1455,33.04875,32.91783333,0,75,86.80555556,0,82.40740741,60.18518519,0,61.80555556,54.16666667,0,54.44444444,58.66666667,-0.55,-0.21,0.52,1.666666667,13.42857143,16,9.192307692,13.56666667,3,0.372340426,0.3125,0.543933054,0.368550369,32.8
32.8,32.8,32.8,32.8,0,0,0,0,50.81967213,55.50660793,67.61658031,53.96270396,32.91666667,33.11428571,33.02916667,32.46115385,31.95766667,-0.003544304,-0.00949094,-0.006938312,0.010438512,0.026357786,32.85833333,33.01071429,33.02461538,32.78672365,32.21005464,32.8,32.81750126,32.83501989,32.85259809,32.87029696,32.88818152,32.90629961,32.92465557,32.94317919,32.9616889,32.97984372,32.99706703,33.01240187,33.0242057,33.02948131,33.0223953,32.99099948,32.91013493,32.72806239,32.36693548,32.8,33.036,33.02775,32.95233333,0,50,80.90277778,0,66.66666667,64.50617284,0,61.80555556,56.42361111,0,49.44444444,56.11111111,-0.35,0.02,0.4,1.666666667,11.71428571,15.58333333,9,11.9,0,0,0,0,0,32.56
32.56,32.56,32.56,32.56,16,0,0,0,50.41322314,44.50549451,67.27748691,55.8504222,32.72,32.99428571,32.97666667,32.51038462,31.97183333,-0.004889976,-0.013162452,-0.012635197,0.00152614,0.018396401,32.68,32.87214286,32.9524359,32.79404558,32.22980328,32.8,32.80087506,32.80350199,32.80788971,32.81405939,32.82204538,32.83188988,32.84362945,32.85727167,32.87276001,32.88992186,32.90838686,32.92744112,32.94573371,32.96063691,32.96679647,32.95279958,32.89361469,32.73525615,32.3885887,32.56,32.918,33.00075,32.96133333,0,25,62.5,0,50,66.04938272,0,61.80555556,58.68055556,0,49.44444444,54.55555556,-0.59,-0.22,0.01,7,3.857142857,14.75,9.576923077,11.05,2.285714286,4.148148148,1.084745763,1.670682731,1.447963801,32.8
32.76,32.8,32.76,32.8,5,0.04,0.04,0,0,33.15508021,66.58031088,55.05350773,32.72,32.91571429,32.95916667,32.56884615,31.99333333,0.002444988,-0.003515472,-0.004829208,0.007097391,0.025213586,32.72,32.82357143,32.92525641,32.81549858,32.25695628,32.56,32.57204375,32.5843502,32.59718346,32.61081188,32.62551134,32.64156696,32.65927031,32.67890867,32.700742,32.72496093,32.75161278,32.78046467,32.81072691,32.84044584,32.86509735,32.87423966,32.84357249,32.71773054,32.39715927,32.79,32.846,32.99875,32.978,100,25,43.75,100,50,66.2037037,100,62.5,59.54861111,100,59.44444444,55,-0.35,0.01,-0.2,7,3.857142857,10.91666667,9.769230769,10.11666667,0.714285714,1.296296296,0.458015267,0.511811024,0.494233937,32.8
