0.Code,1.Date,2.OpenPrice,3.HighestPrice,4.LowestPrice,5.ClosePrice,6.Trading Amount Per Index,High-Low,Close-Open,close-rsi %3,close-rsi %7,close-rsi %12,close-rsi %26,close-rsi %60,close-rsi %90,close-rsi %120,close-rsi %180,close-rsi %240,close-rsi %300,close-ma3,close-ma7,close-ma12,close-ma26,close-ma60,close-ma90,close-ma120,close-ma180,close-ma240,close-ma300,close-wma3,close-wma7,close-wma12,close-wma26,close-wma60,close-wma90,close-wma120,close-wma180,close-wma240,close-wma300,close-es0.0,close-es0.05,close-es0.1,close-es0.15,close-es0.2,close-es0.25,close-es0.3,close-es0.35,close-es0.4,close-es0.45,close-es0.5,close-es0.55,close-es0.6,close-es0.65,close-es0.7,close-es0.75,close-es0.8,close-es0.85,close-es0.9,close-es0.95,di,%K-4,%D-4,slow %D-4,%K-6,%D-6,slow %D-6,%K-8,%D-8,slow %D-8,%K-10,%D-10,slow %D-10
0050,20130116,46.62,46.62,46.31,46.31,8142,0.30999999999999517,-0.30999999999999517,5.479452054794521,34.81012658227848,,,,,,,,,46.626666666666665,46.712857142857146,,,,,,,,,46.51166666666667,46.68714285714285,,,,,,,,,46.57,46.591402826737905,46.612604623710006,46.633553806073884,46.65414408192,46.67422016143799,46.69359018973,46.712045665373964,46.72938898944,46.74546789585057,46.76021484375,46.77368800591154,46.786108764160005,46.79788862332565,46.809636179369996,46.82213222503662,46.83625824768001,46.852860468813226,46.872528193389996,46.895261578899195,46.3875,0.0,40.143880667136614,54.9680673009161,3.846153846153767,15.64854559812291,36.268853385806445,0.10772959870724251,16.21024041259627,,0.10435690060004998,,
0050,20130117,46.49,46.75,45.88,45.97,10084,0.8699999999999974,-0.5200000000000031,0.0,33.95061728395062,,,,,,,,,46.28333333333333,46.63857142857143,46.748333333333335,,,,,,,,46.18333333333334,46.50142857142857,46.622307692307686,,,,,,,,46.31,46.3240701413369,46.340260462371006,46.358533070911086,46.378828816384,46.401055040359495,46.42507705691901,46.45071598288089,46.477755595776,46.50596055313276,46.535107421875,46.56502840325135,46.595665258496005,46.627127605161675,46.659745325559,46.69409916877746,46.731006598144006,46.77143139849124,46.816275374050996,46.86599849995424,46.1425,8.035714285713974,24.728566814322647,48.00880220393303,6.521739130434537,16.558775638078426,31.132237288449158,0.24213075060531697,13.532173423088576,26.20529443770134,0.23243801652891613,23.94972096252914,
0050,20130118,46.53,46.53,46.31,46.53,5410,0.21999999999999886,0.0,48.275862068965516,46.766169154228855,44.247787610619476,,,,,,,,46.27,46.620000000000005,46.715833333333336,,,,,,,,46.306666666666665,46.474285714285706,46.58871794871794,,,,,,,,45.97,45.98770350706684,46.0070260462371,46.02827996063667,46.051765763276805,46.07776376008987,46.106523117075696,46.138250594008305,46.1731022383104,46.21118224890974,46.2525537109375,46.29726562178824,46.3453991550976,46.39713294335509,46.4528217278913,46.5130743765831,46.578805278515205,46.651216688717554,46.7316478366459,46.821198574956526,46.475,60.185185185185155,21.997085332841113,37.058585928498765,47.10144927536237,24.078221461659307,25.915528828355335,1.748722087705135,11.667430350718384,22.99939372346163,1.6787190082644596,20.45092619668894,
0050,20130121,46.53,46.62,46.18,46.49,4525,0.4399999999999977,-0.03999999999999915,59.57446808510638,35.08771929824561,36.51315789473684,,,,,,,,46.330000000000005,46.547142857142866,46.6475,,,,,,,,46.41666666666667,46.441785714285714,46.553974358974365,,,,,,,,46.53,46.50288517535334,46.477702604623715,46.4547419940955,46.43435315265536,46.41694094002247,46.40295693512271,46.3928877079029,46.387240895324155,46.38653201200939,46.391276855468746,46.401996091983534,46.41923949305856,46.44363641318081,46.47597520952391,46.517305782437326,46.56904422281216,46.63303418540992,46.71148305298131,46.8066386462087,46.445,70.11494252873577,34.58396049990873,30.363373328552274,44.20289855072474,31.13270129080402,25.817536527427887,1.6411084207694364,6.664235569981232,19.94438334416945,1.5754132231404947,17.00381635621229,44.591609637355695
0050,20130122,46.83,46.83,46.31,46.62,10501,0.519999999999996,-0.21000000000000085,94.52054794520548,40.55555555555556,43.35664335664336,,,,,,,,46.546666666666674,46.49857142857143,46.615833333333335,,,,,,,,46.56166666666667,46.46,46.54974358974359,,,,,,,,46.49,46.49064425876767,46.488770260462374,46.48471129911432,46.47887063053108,46.47173523500562,46.463887080536814,46.45601069776602,46.448896358129666,46.44343940540423,46.44063842773437,46.441597850590945,46.44754369583514,46.45986366856753,46.480182646666734,46.510479336828,46.553235378249724,46.611579057598426,46.689334747683176,46.79080671389826,46.595,77.89473684210508,54.057644710435,33.84181433937687,53.62318840579691,30.014802939704044,24.6289833697999,1.9908528383104518,1.288092174770002,16.934947633068454,1.9111570247933756,11.82179773033341,38.51740802900767
0050,20130123,46.75,46.83,46.49,46.57,7266,0.3399999999999963,-0.17999999999999972,59.09090909090909,38.12154696132597,45.925925925925924,,,,,,,,46.56,46.43714285714286,46.597500000000004,,,,,,,,46.57333333333334,46.47785714285713,46.54269230769231,,,,,,,,46.62,46.61353221293838,46.606877026046234,46.599706694867145,46.591774126106216,46.5829338087514,46.57316612416104,46.5626037442181,46.551558543251865,46.540547732431904,46.53031921386719,46.52187881782501,46.51652621750108,46.515911384568895,46.52212785266671,46.537859502621004,46.566588302599776,46.61284219895866,46.68240127291486,46.782266378203346,46.614999999999995,60.00000000000022,67.04871613900656,44.42185167054785,50.0,34.215904868078724,25.274825299407905,43.125000000000014,6.453697607851142,14.209913802303795,1.7820247933884241,10.059701702209553,32.92001902610202
0050,20130124,46.36,46.49,45.93,46.31,11334,0.5600000000000023,-0.04999999999999716,29.545454545454547,42.07317073170731,46.61654135338346,,,,,,,,46.5,46.4,46.5825,,,,,,,,46.44833333333334,46.44607142857143,46.49846153846154,,,,,,,,46.57,46.57217661064691,46.57368770260463,46.57445600423007,46.57435482522124,46.57323345218785,46.57094983724831,46.56741131047633,46.56262341730074,46.55674647959436,46.55015960693359,46.54353334980375,46.53791573050065,46.534842399969776,46.5364894968667,46.54589462696575,46.56727064207982,46.60641586911486,46.67116114562337,46.77165305929318,46.260000000000005,42.22222222222257,62.55797539826591,54.56207418690405,38.39285714285721,39.97368875086263,29.329015824864527,26.875000000000078,9.567314460800251,11.134994776570469,1.110537190082644,8.678218107784982,27.568395428264694
0050,20130125,46.27,46.31,45.88,46.14,8521,0.4299999999999997,-0.13000000000000256,0.0,44.516129032258064,40.225563909774436,,,,,,,,46.339999999999996,46.37571428571429,46.53916666666667,,,,,,,,46.26833333333333,46.38107142857143,46.430384615384625,,,,,,,,46.31,46.32310883053235,46.336368770260464,46.34966840063451,46.36287096504425,46.375808363046964,46.3882849511745,46.400093958666716,46.411049366920295,46.42103591581747,46.430079803466796,46.43844334239206,46.44674943830039,46.45614755998035,46.468542647806686,46.48692097022431,46.51581651366386,46.56195348874763,46.63504503106104,46.748570406328525,46.1175,27.368421052631493,51.87134502923984,58.88392031923683,24.074074074073927,42.89907790813586,33.71906620320743,18.181818181818045,11.739045234739464,9.640278654318164,0.6929637526652399,5.016171199469427,22.56636315949631
0050,20130128,46.31,46.53,46.27,46.36,8708,0.259999999999998,0.04999999999999716,33.84615384615384,63.63636363636363,37.401574803149614,,,,,,,,46.27,46.431428571428576,46.48583333333334,,,,,,,,46.278333333333336,46.37714285714286,46.40282051282051,,,,,,,,46.14,46.14915544152662,46.15963687702605,46.17145026009518,46.18457419300885,46.19895209076174,46.214485485352355,46.23103288553335,46.24841974676812,46.266466162117865,46.2850399017334,46.30414383831564,46.32404966298023,46.34549591398723,46.369979853464685,46.40019072766823,46.44065321093109,46.49866046543549,46.58554052795493,46.7181418860121,46.38,50.526315789473585,45.02923976608197,56.626819083148575,50.526315789473585,43.469888993821066,36.951010791901055,34.78260869565206,16.07340512185757,9.623174242975828,1.2793176972281364,1.114252222923568,17.932016273338668
0050,20130129,46.53,47.00,46.53,47.00,21973,0.46999999999999886,0.46999999999999886,83.49514563106796,65.56291390728477,50.636942675159226,,,,,,,,46.5,46.49857142857143,46.48916666666667,,,,,,,,46.64333333333333,46.519285714285715,46.48192307692308,,,,,,,,46.36,46.34945777207633,46.33996368770261,46.33171753901428,46.32491483860177,46.31973802269043,46.31634564560571,46.31486150993668,46.31536789870725,46.317909772953044,46.3225199508667,46.3292791110736,46.33842979778814,46.3505723440917,46.36698589742527,46.390143045751174,46.42452256874487,46.47786139562017,46.562986475159434,46.700234791711495,46.8825,100.0,55.029239766081915,53.62194998991741,100.0,52.76940590203361,40.557128227105984,81.15942028985515,26.188066314263796,11.20516085437273,2.9850746268656647,1.3352002233557403,13.783901832332045
0050,20130130,47.00,47.22,46.96,47.09,21672,0.259999999999998,0.09000000000000341,100.0,69.23076923076924,51.410658307210035,,,,,,,,46.81666666666666,46.58428571428572,46.49666666666667,,,,,,,,46.93833333333333,46.667142857142856,46.57435897435897,,,,,,,,47.0,46.967472888603815,46.933996368770266,46.899757630852136,46.86498296772036,46.82993450567261,46.79490369368171,46.760201528477836,46.7261471594829,46.693059397828875,46.66125997543335,46.63110351109049,46.603057878672885,46.57787202365961,46.556890128197686,46.54260728431338,46.5396180549959,46.55618218627714,46.6066878276435,46.715223052125914,47.09,90.29850746268689,67.04831107619799,54.74453390940043,90.29850746268689,58.88195907818193,45.368320916852305,87.68115942029021,36.92962098083693,14.362934683137548,3.255313424804953,1.6502958757762307,10.108010057728329
0050,20130131,47.00,47.09,46.83,47.09,12643,0.2600000000000051,0.09000000000000341,,,,,,,,,,,47.06,46.65142857142858,46.54,,,,,,,,47.075,46.79357142857143,46.66564102564103,,,,,,,,47.09,47.08387364443019,47.07439963687703,47.06146364462782,47.04499659354408,47.024983626418155,47.00147110810452,46.97457053496724,46.94445886379316,46.911376729023,46.87562998771668,46.83760693109977,46.797834727203735,46.75711681537875,46.71682308973838,46.67945546323504,46.64969444399672,46.63625485833557,46.655019044879154,46.73396189951961,47.025000000000006,86.31578947368462,81.78515318146127,62.22298594745578,90.29850746268689,65.59837698862974,50.59873293694414,87.68115942029021,47.684627355777025,19.490483656362024,3.255313424804953,1.9525834166038343,7.908296303135797
0050,20130201,47.18,47.31,47.09,47.26,15057,0.21999999999999886,0.0799999999999983,100.0,70.0,61.774744027303754,,,,,,,,47.14666666666667,46.75,46.61916666666667,,,,,,,,47.175,46.94571428571428,46.77641025641026,,,,,,,,47.09,47.08969368222151,47.08843996368771,47.08571954669417,47.08099931870882,47.07374590660454,47.06344133243136,47.04959968723854,47.031783545517264,47.009619528060355,46.98281499385834,46.95118381210487,46.91470083632224,46.873625929996194,46.828776162816865,46.78209159742628,46.73775555519738,46.704316629585236,46.698517140391246,46.75176380454363,47.230000000000004,93.58974358974305,92.55101013152864,74.10342853881745,96.5034965034962,75.28348354873624,56.48369873658974,96.5034965034962,59.49870781392524,26.766810611256428,3.712671509281667,2.155978666705555,6.0788015501374595
0050,20130204,47.31,47.78,47.31,47.61,30980,0.46999999999999886,0.29999999999999716,100.0,77.36842105263158,71.52317880794702,,,,,,,,47.31999999999999,46.93571428571429,46.755833333333335,,,,,,,,47.406666666666666,47.16071428571428,46.92884615384615,,,,,,,,47.26,47.25148468411108,47.24284399636877,47.23385793200413,47.22419986374177,47.21343647665114,47.2010323997294,47.18635989053348,47.168713418206906,47.14732878762716,47.121407496929166,47.09015109665768,47.05282050179335,47.00885685449752,46.9581433139718,46.90156869806971,46.84220444415791,46.78766913514745,46.75466542635212,46.77717561431645,47.5775,82.10526315789461,88.0773259210023,82.36545007754755,91.05263157894727,86.44657646621512,63.74161516293628,91.05263157894727,65.48966176129365,34.14630613043674,4.654291094969054,2.463866453888411,4.624806559905072
0050,20130205,47.35,47.52,47.35,47.44,15988,0.1700000000000017,0.0899999999999963,75.36231884057972,81.21546961325966,75.78947368421053,,,,,,,,47.43666666666667,47.12142857142857,46.83166666666667,,,,,,,,47.46666666666667,47.28678571428571,47.03410256410256,,,,,,,,47.61,47.59207423420555,47.57328439963688,47.55357868980062,47.532839972748356,47.51085911916278,47.48730971991882,47.46172596168672,47.43348536728276,47.401797954432226,47.36570374846458,47.324083103161726,47.275692301076006,47.21925695542339,47.153700319780256,47.07867652355229,46.99576355532633,46.91101876487533,46.84019888371691,46.81881683360063,47.4375,64.21052631578922,81.55533063427788,85.99220496706752,82.10526315789454,91.70973436095197,71.78158939079144,82.10526315789454,72.39344465603047,41.999572404840514,82.10526315789454,10.483277067198527,4.490954493591583
0050,20130206,47.61,47.87,47.61,47.78,29434,0.259999999999998,0.1700000000000017,80.23255813953489,91.41414141414141,73.76425855513308,,,,,,,,47.60999999999999,47.324285714285715,46.939166666666665,46.81807692307693,,,,,,,47.638333333333335,47.45142857142857,47.18,46.88920227920228,,,,,,,47.44,47.44760371171027,47.453328439963684,47.45703680347009,47.45856799454967,47.45771477979069,47.454192915975646,47.447604086590346,47.43739414691311,47.422809079494506,47.40285187423229,47.37624570673894,47.3414153806456,47.2965170210252,47.23959022384618,47.16900739266421,47.084610844261064,46.990365950144025,46.90017899534522,46.8498759919206,47.76,88.46153846153885,82.09176788124142,86.06885864201256,95.47738693467353,90.95596551673088,78.14601599324098,95.47738693467353,82.05539075013739,50.78911559426526,95.47738693467353,19.852813281327037,5.470265651503331
0050,20130218,47.87,48.21,47.82,47.95,29739,0.39000000000000057,0.0800000000000054,75.0,91.19170984455958,76.44927536231884,,,,,,,,47.723333333333336,47.459999999999994,47.050000000000004,46.857692307692304,,,,,,,47.80833333333334,47.60785714285714,47.335512820512825,46.97304843304844,,,,,,,47.78,47.76338018558551,47.74733284399637,47.731555520520516,47.715713598909936,47.69942869494767,47.6822578747927,47.66366143030662,47.64295765876524,47.61926408577253,47.59142593711614,47.55793513870642,47.51684922838736,47.465736063666384,47.401713156692324,47.32175554449816,47.22368867540885,47.10881105762242,46.988161095810696,46.896382192324566,47.9825,71.11111111111128,76.47210976158348,82.04913354952626,86.59793814432999,90.33920396367141,83.38889014082257,88.84120171673827,88.81271487777317,59.88152931375471,88.84120171673827,28.625879733992598,7.465031814124093
0050,20130219,47.95,48.08,47.91,48.00,16817,0.1700000000000017,0.04999999999999716,100.0,87.31343283582089,75.74626865671642,58.65384615384615,,,,,,,47.910000000000004,47.589999999999996,47.169166666666676,46.88423076923077,,,,,,,47.946666666666665,47.74285714285714,47.48166666666667,47.05766381766381,,,,,,,47.95,47.940669009279276,47.92973328439964,47.917233328078076,47.903142719782,47.88735717373692,47.86967736243781,47.849781500607314,47.8271830635061,47.80116883859764,47.77071296855807,47.73436432628853,47.69010953703241,47.63522844138315,47.566199209684626,47.47881665837362,47.36895094032708,47.23498939897905,47.08434498622963,46.949063082708335,47.9975,75.5813953488371,74.84114280931911,78.74008777160547,87.49999999999994,89.87278605322358,87.43462498492153,90.98712446351928,90.0411778994812,67.86316826190689,90.98712446351928,37.655295805078005,10.728944274684952
0050,20130220,48.21,48.47,48.21,48.38,21814,0.259999999999998,0.1700000000000017,100.0,89.57055214723925,80.06644518272425,58.58747993579454,,,,,,,48.11000000000001,47.77428571428572,47.34166666666667,46.9373076923077,,,,,,,48.18166666666667,47.94035714285714,47.66794871794871,47.16846153846154,,,,,,,48.0,47.99703345046396,47.992973328439966,47.98758499921171,47.980628543956406,47.97183929343423,47.96090320873134,47.94742352521256,47.930873225402436,47.91052597736894,47.885356484279036,47.85390037945869,47.814065722219446,47.76289848689905,47.69633944677924,47.609112493780216,47.49516075226167,47.349740989132194,47.175910487606664,47.00160992857292,48.36,89.53488372093065,81.17223216060447,78.64431315318711,94.51219512195145,89.54090248963278,89.81086147507096,96.52509652509667,91.146670037582,74.64029939400002,96.52509652509667,47.17987368786486,15.33550642117908
0050,20130221,48.21,48.34,48.04,48.04,9951,0.30000000000000426,-0.1700000000000017,55.84415584415584,71.66666666666667,77.99352750809062,58.30670926517571,,,,,,,48.13999999999999,47.885714285714286,47.5,46.98538461538462,,,,,,,48.14666666666666,48.00678571428571,47.77538461538462,47.25014245014246,,,,,,,48.38,48.3608516725232,48.341297332844,48.32113774988176,48.30012570879129,48.27795982335856,48.2542709626194,48.22859823382439,48.20034929016097,48.16873668981603,48.13267824213952,48.090645208702284,48.04043943333167,47.978884016484386,47.90143761274547,47.80183437033516,47.672128601809334,47.504279840762365,47.296319438846,47.07052943214427,48.114999999999995,33.84615384615374,67.51838600675819,75.00096768456632,73.78048780487806,86.66221186062126,89.84680070747198,83.39768339768338,90.61123553475615,80.00612541637241,83.39768339768338,55.221134564946624,20.72409985533817
0050,20130222,47.95,48.17,47.74,47.87,9130,0.4299999999999997,-0.0800000000000054,42.69662921348314,58.0246913580247,77.99352750809062,58.68167202572347,,,,,,,48.096666666666664,47.92285714285715,47.62583333333333,47.03846153846154,,,,,,,48.01166666666666,48.002857142857145,47.83230769230769,47.315669515669526,,,,,,,48.04,48.05604258362616,48.070129733284396,48.08217066248226,48.09202514175826,48.099489955839644,48.10428128878582,48.10600938183853,48.10413971606439,48.09793151041721,48.086339121069756,48.067854864786256,48.040263659999,48.000274610714854,47.94300632892183,47.86137577775137,47.745702881447464,47.58463786464801,47.3706874949614,47.11900296053705,47.912499999999994,17.808219178081643,54.192663023500785,69.43110600004565,56.52173913043453,82.39829118937791,88.29489351220964,76.83397683397675,88.1525455760662,83.58785513664003,76.83397683397675,62.5790009058638,26.816970358346925
0050,20130223,48.04,48.21,48.00,48.13,6375,0.21000000000000085,0.09000000000000341,33.76623376623376,70.17543859649122,78.27476038338658,63.26860841423948,,,,,,,48.01333333333333,48.021428571428565,47.72,47.095,,,,,,,48.028333333333336,48.05464285714285,47.9098717948718,47.39652421652422,,,,,,,47.87,47.879302129181305,47.89001297332844,47.90182559937234,47.91440502835165,47.927372488959904,47.94028438663574,47.952603283643484,47.963655886425755,47.97256917968775,47.97816956053488,47.978820175632436,47.9721581959994,47.954678496964654,47.921104430245286,47.86353183331353,47.77056230515797,47.62744218495081,47.42061874546526,47.1565528125102,48.11750000000001,53.424657534246876,48.65347856985323,62.88418994017917,70.68965517241402,78.26700256233467,86.1800663531436,86.872586872587,87.63003998777118,86.35540241494972,86.872586872587,70.94072825064202,33.71578484175075
0050,20130225,48.13,48.13,47.91,48.04,10431,0.22000000000000597,-0.09000000000000341,50.0,58.9041095890411,70.15503875968993,61.311475409836056,,,,,,,48.01333333333333,48.05857142857143,47.79916666666667,47.135000000000005,,,,,,,48.041666666666664,48.059285714285714,47.959102564102565,47.46652421652422,,,,,,,48.13,48.117465106459065,48.106001297332845,48.09577383990585,48.086881005670335,48.079343122239976,48.073085315990724,48.06791114927522,48.063462354570305,48.05915613085949,48.054084780267445,48.04685109659784,48.03529491759964,48.01604102302703,47.98377310117171,47.93014887498515,47.84244984412638,47.70282585720819,47.49155687091874,47.205225171884685,48.03,49.9999999999994,38.769757639620416,52.28357130993316,61.60714285714279,74.10187001447012,83.47384402827672,83.39768339768338,87.79159251774479,88.28017089766401,83.39768339768338,78.90922943948219,41.39110991902841
0050,20130226,47.65,47.78,47.48,47.52,6753,0.30000000000000426,-0.12999999999999545,29.885057471264364,38.12154696132596,57.14285714285714,54.14012738853503,,,,,,,47.89666666666667,47.997142857142855,47.835,47.15653846153847,,,,,,,47.795,47.924642857142864,47.91615384615385,47.49504273504274,,,,,,,48.04,48.04387325532295,48.04660012973328,48.048366075985875,48.049376201134066,48.049835780559995,48.049925594797216,48.04976890224633,48.04938494182812,48.04862025888677,48.047042390133726,48.04376810312881,48.03717695055978,48.02442666496757,48.000641170820195,47.95761165623886,47.8819598753011,47.75340197862696,47.54640118382687,47.24696391329045,47.575,5.479452054795347,31.678082191780817,43.323495356188815,4.040404040404664,60.19193735453758,78.52703591182906,56.81818181818193,82.95919187818333,88.39314603866976,63.32046332046344,84.77584666203163,49.622307939842734
0050,20130227,47.48,47.61,47.39,47.61,4605,0.21999999999999886,0.13000000000000256,12.857142857142856,39.45945945945946,55.972696245733786,55.134281200631904,,,,,,,47.723333333333336,47.94142857142857,47.86416666666667,47.18,,,,,,,47.651666666666664,47.82785714285714,47.88153846153847,47.52863247863248,,,,,,,47.52,47.54619366276614,47.57266001297333,47.599254911397885,47.62587524022682,47.65245894514,47.67897767843917,47.70541911578621,47.731753976731255,47.757879116499055,47.78352119506687,47.80807245672085,47.830306170335874,47.84787733222892,47.85644881957414,47.848208742179146,47.80956790024088,47.71839168183291,47.54376106544419,47.26061571762593,47.555,26.82926829268278,33.9333444704311,38.25866571792139,20.370370370370296,47.834966562607384,71.57604659065815,55.670103092783485,78.812804550189,87.14315724772173,66.79536679536677,83.24485702577886,56.89846593570077
0050,20130301,47.74,47.91,47.69,47.78,5730,0.21999999999999886,0.03999999999999915,33.33333333333333,31.70731707317073,53.0909090909091,56.03715170278637,,,,,,,47.63666666666666,47.855714285714285,47.87833333333333,47.22653846153845,,,,,,,47.68,47.7875,47.86858974358974,47.57307692307692,,,,,,,47.61,47.6068096831383,47.606266001297335,47.608388236709686,47.61317504804536,47.62061473628499,47.63069330353175,47.64339669052517,47.6587015906925,47.676545602424575,47.696760597533434,47.71893985119647,47.74218370220153,47.76462026594879,47.7825141737019,47.788656556634365,47.7696543201927,47.702132929557976,47.55038495889977,47.27808493174464,47.79,52.702702702702645,33.752855762545046,34.53351001609435,36.11111111111122,41.55673711364626,64.05846746616233,57.926829268292835,74.68026765078568,85.22304346663478,73.3590733590734,81.03302566821884,63.01648717438995
